date,a,i,j,jm,m,p,y,CF,FG,MA,OI,RM,SR,TA,ZC,ag,al,au,cu,hc,pb,rb,ru
20170124,1.27542847,1.892030516,0.865537629,1.044612367,1.232287045,1.26876554,1.489204385,1.494179553,0.961124982,1.484566401,1.284317707,2.033247936,1.505838803,1.661245883,1.196889862,1.440811585,0.956093124,1.009314183,1.500006429,1.728991861,1.274303244,1.289620696,1.728996215
20170125,1.275324285,1.89502605,0.857356394,1.043667665,1.249180855,1.279466971,1.499064772,1.495447077,0.950877183,1.507741633,1.301452263,2.046497461,1.50575121,1.674356053,1.186670781,1.442360738,0.948927121,1.007748036,1.493021116,1.722028233,1.267753464,1.285765298,1.734087243
20170126,1.275619336,1.928325857,0.859668612,1.017489791,1.24795477,1.285141852,1.503792198,1.501606705,0.947564131,1.503480497,1.299310317,2.035222278,1.512634439,1.672987696,1.186670781,1.425477361,0.931611559,1.008703341,1.482117975,1.70910685,1.25648742,1.281476787,1.781311957
20170203,1.297519218,1.994419563,0.873814437,1.052395816,1.246114997,1.290939265,1.503402264,1.497170147,0.924473006,1.507029743,1.29319525,2.030084219,1.519285218,1.671750683,1.173964808,1.427715398,0.931507264,1.007131188,1.476682566,1.732203351,1.268402143,1.312384179,1.841822041
20170206,1.297943567,1.977015902,0.864180156,1.039068705,1.254093678,1.28611879,1.498213237,1.491072433,0.923474367,1.506361018,1.291141322,2.046267357,1.518670347,1.68240452,1.185969362,1.445004192,0.929067332,1.016745385,1.47103241,1.721976979,1.271506508,1.301043917,1.835509043
20170207,1.299963096,2.041214105,0.87050983,1.042182671,1.255122348,1.293052292,1.496731052,1.493552568,0.922053607,1.502033967,1.299485688,2.058058744,1.517718222,1.685121236,1.185969362,1.441069692,0.923771492,1.012569614,1.461070111,1.744930574,1.27101484,1.310400879,1.863425211
20170208,1.303477097,1.98587329,0.868011988,1.035993468,1.272931757,1.29782208,1.497906859,1.4872124,0.908389423,1.494600137,1.307562282,2.096577102,1.515029296,1.68208562,1.196076168,1.438182942,0.926826519,1.011613924,1.467346593,1.710119459,1.289010459,1.279972539,1.850754163
20170209,1.307698122,1.964534,0.881265976,1.062525171,1.277323061,1.297819473,1.502669843,1.490108882,0.915018359,1.486802057,1.310840634,2.100111249,1.521406434,1.690421401,1.196076168,1.430773688,0.920067379,1.012452466,1.474911943,1.69263629,1.305766479,1.290154737,1.82450868
20170210,1.309678743,2.072638817,0.912829404,1.082666136,1.280965029,1.297521771,1.504313452,1.476445232,0.956510191,1.472119984,1.318067144,2.121688694,1.521194656,1.69149144,1.205635415,1.419966437,0.91646105,1.00125678,1.471099475,1.711273297,1.303402139,1.322460113,1.847471419
20170213,1.291641203,2.02169749,0.912521337,1.086819697,1.273855601,1.305413248,1.51103886,1.473553658,0.950952372,1.480453546,1.322340811,2.125854571,1.528784943,1.680986041,1.207333665,1.407317232,0.92030299,1.001527004,1.54005143,1.676106886,1.29779384,1.290249878,1.778459275
20170214,1.288872546,2.015924758,0.902344053,1.067470673,1.276221254,1.305828867,1.5026154,1.447340824,0.948710235,1.493110329,1.322002681,2.096687449,1.531007982,1.670981884,1.20818568,1.407609853,0.938962087,1.000818615,1.538051839,1.679177814,1.301135464,1.296011988,1.780980142
20170215,1.292520092,1.979883041,0.899520044,1.057342561,1.274425097,1.301372728,1.496836318,1.451468333,0.954356401,1.514543157,1.312937981,2.089097765,1.542407062,1.693046496,1.229394784,1.414881671,0.938205497,1.004588145,1.557191235,1.670899121,1.287936764,1.283115826,1.783365923
20170216,1.290316788,1.931516979,0.878852063,1.047390512,1.282027916,1.302859528,1.501096869,1.443728306,0.94460134,1.515661402,1.318736052,2.117324344,1.536681759,1.701120405,1.225949994,1.420193711,0.932030731,1.009821986,1.560671074,1.628631402,1.279773286,1.300321394,1.776421312
20170217,1.293974627,1.919925566,0.881811543,1.046915772,1.299366124,1.305353148,1.496285046,1.430029332,0.950208157,1.500477095,1.307008643,2.145844815,1.539948579,1.693695222,1.227914316,1.421462513,0.945073726,1.008169964,1.550927008,1.620513267,1.282419127,1.286190463,1.772866435
20170220,1.292984954,1.914626362,0.876978741,1.020447064,1.300835389,1.306273019,1.495667359,1.430351942,0.93738078,1.494592544,1.306564925,2.142500379,1.539657634,1.683139483,1.228711225,1.412055578,0.951200497,1.012246641,1.562349891,1.624331594,1.284336405,1.264188315,1.76754727
20170221,1.29342426,1.899155918,0.88325982,1.014747878,1.296937697,1.297502345,1.489016669,1.432302858,0.930323311,1.457410313,1.308996438,2.1418274,1.538117026,1.697424684,1.229318106,1.408427027,0.949103946,1.011175196,1.558854886,1.623423324,1.288752156,1.248566995,1.761130352
20170222,1.285274084,1.912838038,0.898765203,1.034038683,1.312865271,1.292220549,1.48678532,1.438579559,0.927609011,1.466989091,1.308798229,2.179198692,1.541557658,1.68458589,1.228144698,1.405630123,0.968203044,1.012680063,1.565794303,1.632783582,1.290787112,1.250551633,1.750645159
20170223,1.277919548,1.948150191,0.893501518,1.027811739,1.30290367,1.315998677,1.49379962,1.434852393,0.929460087,1.503413333,1.31804585,2.152247429,1.546686179,1.677686507,1.225745469,1.402018024,0.956351982,1.013177949,1.558674049,1.607511116,1.281010279,1.237138775,1.857935335
20170224,1.270360301,1.957271233,0.896635078,1.034668731,1.296844975,1.327303851,1.497813517,1.442283166,0.92743789,1.524383012,1.316490477,2.1592805,1.539839482,1.678487577,1.24414622,1.406539032,0.962765731,1.020053263,1.559447574,1.594019174,1.292136332,1.239687612,1.860778401
20170227,1.261969065,1.906844238,0.887256445,1.045880814,1.294572223,1.339358623,1.495014713,1.442953534,0.92336103,1.519440119,1.318597597,2.146707091,1.542093147,1.675788906,1.246078198,1.404973084,0.965372845,1.019770813,1.563869235,1.596972984,1.296916146,1.243026315,1.851315478
20170228,1.256854745,1.956895144,0.884138083,1.048680725,1.294379068,1.334042315,1.496351461,1.437630821,0.942841782,1.540767885,1.320295459,2.158349134,1.54300458,1.69008123,1.248765013,1.402533879,0.956066236,1.016961825,1.559286577,1.634377226,1.285355309,1.27812132,1.823476911
20170301,1.259418751,1.964943379,0.911174086,1.096075644,1.301142952,1.333841966,1.499616927,1.434067072,0.938009575,1.544659845,1.318137065,2.171475968,1.545633547,1.689445016,1.248889245,1.401806094,0.937826392,1.00901527,1.560057321,1.652466209,1.286717202,1.297120928,1.818499145
20170302,1.259538731,1.953101751,0.907980714,1.095719142,1.29483597,1.332268853,1.494754146,1.429805572,0.932590324,1.540398618,1.316016218,2.159168046,1.544667807,1.673578121,1.252482822,1.401467935,0.943017221,1.009252982,1.565181513,1.636736315,1.283624364,1.29009297,1.800554312
20170303,1.266275197,1.942380337,0.906735628,1.095076333,1.293860321,1.331165934,1.493964194,1.42867452,0.927644023,1.549251075,1.314621729,2.164846988,1.564169722,1.664315284,1.260121352,1.372714631,0.930864966,1.012341685,1.561293376,1.650227555,1.282996323,1.300993118,1.813477931
20170306,1.264774302,1.948048096,0.916131513,1.100801387,1.298952095,1.331786277,1.491621425,1.459619193,0.932328799,1.562915271,1.313120235,2.144775728,1.566058236,1.656735508,1.250815348,1.37327801,0.933778887,1.011656611,1.561450457,1.670102341,1.26413629,1.323710752,1.840949061
20170307,1.266227211,1.925959558,0.915511513,1.102109276,1.300510844,1.343021997,1.506785055,1.470633321,0.931907577,1.560813354,1.321283183,2.151197936,1.559360356,1.660470466,1.26757265,1.376082858,0.935752563,1.014443998,1.56420824,1.653741427,1.264125941,1.31733127,1.834742013
20170308,1.25476058,1.89587275,0.913280719,1.099890973,1.309097956,1.340883187,1.493563626,1.472909688,0.974812746,1.595768678,1.322179112,2.136435173,1.546158152,1.667176419,1.265855908,1.368996637,0.92774443,1.011116788,1.552810718,1.668540634,1.259858348,1.297113039,1.869962837
20170309,1.241264855,1.892084672,0.922012463,1.091068063,1.305477121,1.341265104,1.490699483,1.463126574,0.967959424,1.576500615,1.307318342,2.137190278,1.55607826,1.6699101,1.275007092,1.360363132,0.928298412,1.00882456,1.548342999,1.646860123,1.257635577,1.273953723,1.845514482
20170310,1.253787327,1.88157572,0.92033238,1.086918308,1.296942011,1.32963338,1.493439117,1.451456781,0.967590797,1.582499562,1.298516816,2.124540098,1.565150425,1.663908692,1.27399084,1.361370643,0.939105736,1.016528891,1.562276757,1.634935126,1.26011319,1.263662687,1.826585505
20170313,1.252820941,1.885633217,0.926111679,1.086130792,1.292555088,1.33361577,1.492804999,1.453400665,0.973187136,1.613036528,1.310877711,2.119099399,1.561645737,1.652997786,1.321316425,1.367214591,0.944518187,1.024468102,1.548154266,1.664518705,1.253895351,1.281700256,1.831402351
20170314,1.259221518,1.870261593,0.916969381,1.080741973,1.300900945,1.325635562,1.48424238,1.455466973,0.969848206,1.614819011,1.305362695,2.145837592,1.558513054,1.649584956,1.316201591,1.369917497,0.950726321,1.022879526,1.541937963,1.671846917,1.259209689,1.277115176,1.835421087
20170315,1.253665264,1.938290561,0.911565406,1.075065163,1.303009052,1.30919253,1.47365345,1.455049282,0.978380807,1.637790825,1.302917226,2.166063639,1.566081886,1.663003883,1.320169352,1.367325169,0.954947265,1.021885299,1.559290497,1.677110534,1.260232022,1.296355836,1.835225258
20170316,1.244243743,1.928212829,0.905811392,1.068764568,1.303529539,1.300187485,1.47484622,1.454064976,0.986266039,1.652464313,1.299939107,2.1752825,1.581707272,1.666453228,1.323941011,1.401186836,0.947332519,1.03611262,1.5515652,1.666438988,1.250587545,1.283031883,1.820487052
20170317,1.243244481,1.931004968,0.905583391,1.062492124,1.300617981,1.306585495,1.4778774,1.447156834,0.984634316,1.64956456,1.299952608,2.168691126,1.58183106,1.666460304,1.319238691,1.403687465,0.959001202,1.037655565,1.559299793,1.656641394,1.251448887,1.280743935,1.8102488
20170320,1.242097267,1.932453771,0.927423543,1.062915172,1.3117268,1.300915995,1.4778774,1.447156834,0.978719663,1.653436988,1.300391239,2.208146219,1.584478518,1.683318134,1.320419796,1.399731089,0.951225023,1.04058696,1.551910762,1.647516091,1.243198108,1.279939236,1.824940301
20170321,1.243344885,1.889897775,0.920684175,1.058248091,1.32075454,1.285255987,1.465175779,1.457516659,0.984428892,1.622616866,1.299097262,2.227172413,1.587043424,1.680791077,1.31304922,1.395984065,0.95060916,1.042211616,1.533479553,1.66369626,1.243293394,1.299741412,1.781155221
20170322,1.247646906,1.897121529,0.922239845,1.060747454,1.320223482,1.276140917,1.46149289,1.451345286,0.995643471,1.611645814,1.294161682,2.22107462,1.59394309,1.671245498,1.312208094,1.395408031,0.942850044,1.045314854,1.524875951,1.640857845,1.275272219,1.27872805,1.785116642
20170323,1.246513538,1.887161003,0.940021996,1.073018575,1.335393738,1.28852634,1.467079402,1.468349541,0.995964772,1.621878266,1.302877268,2.242577507,1.593547104,1.67683074,1.314641108,1.394292165,0.938467613,1.04393875,1.509546878,1.631265887,1.273919665,1.279894581,1.788183409
20170324,1.240427752,1.898180607,0.939067937,1.073696873,1.320837022,1.280913764,1.453396807,1.468373781,1.003827264,1.631724833,1.293770187,2.223404171,1.590536,1.679127823,1.301825248,1.403061615,0.939998471,1.048535599,1.509895151,1.625426363,1.265311473,1.272137742,1.789561512
20170327,1.269312241,1.907705801,0.95662896,1.110873494,1.320645632,1.281448663,1.458646025,1.462190463,0.993553667,1.66687276,1.29472534,2.218851469,1.60055496,1.660098552,1.321545843,1.410767775,0.940244004,1.0566574,1.530435183,1.647304099,1.263725608,1.252927077,1.709810409
20170328,1.266639425,1.875190239,0.951635474,1.093315942,1.316994114,1.285948175,1.454364026,1.46211784,1.024540327,1.671788534,1.290231063,2.229385572,1.598886734,1.659751341,1.315012884,1.412345593,0.935220205,1.05812768,1.55369816,1.642044306,1.267114366,1.246088239,1.723594413
20170329,1.267664262,1.930097705,0.951821622,1.124594037,1.31314041,1.285852022,1.454343227,1.458855314,1.015820563,1.648060378,1.287814767,2.242457252,1.597396697,1.646663897,1.296420468,1.41364173,0.925490299,1.061750154,1.540594852,1.649792096,1.274077668,1.265080346,1.716940584
20170330,1.263727285,1.929481076,0.952342799,1.124187717,1.31264409,1.2855947,1.461262171,1.478900429,1.015045926,1.631947747,1.293599519,2.243116611,1.603115522,1.662691152,1.297703725,1.414475374,0.923058997,1.060762699,1.535993755,1.64272662,1.279896743,1.265001316,1.724466883
20170331,1.257819358,1.978767801,0.938961203,1.117214687,1.309938098,1.289591755,1.442854553,1.478729782,1.01701686,1.630619011,1.286866323,2.246583362,1.602427963,1.668552865,1.31823518,1.411038303,0.925240343,1.055485085,1.527308506,1.62281661,1.27849653,1.258462436,1.724497641
20170405,1.269942267,1.951241846,0.964978451,1.149146918,1.316126913,1.29675132,1.443476766,1.478239167,1.012313683,1.631624632,1.29385836,2.250395734,1.616938842,1.657194202,1.306161109,1.410396132,0.930285235,1.054672749,1.536258743,1.608082778,1.276528803,1.248372659,1.734240855
20170406,1.270226542,1.933479383,0.956495946,1.151156378,1.316865546,1.294877066,1.446336675,1.493264728,1.012027092,1.619397508,1.293768954,2.25241977,1.615868479,1.65411962,1.305458248,1.409795925,0.938775203,1.057414642,1.537781595,1.596874992,1.275274929,1.269458892,1.739828384
20170407,1.271577222,1.910343027,0.969670172,1.156429217,1.317021107,1.306585057,1.466242632,1.493623835,1.004373904,1.637726199,1.289819264,2.266065174,1.614105152,1.66762023,1.28978982,1.400033759,0.933728873,1.06435634,1.55748897,1.578691066,1.346020476,1.241662564,1.784696692
20170410,1.28523717,1.896825676,0.962246651,1.15729507,1.32067689,1.27954578,1.465526255,1.491775051,1.001511779,1.662684107,1.293594994,2.288787919,1.637773304,1.667896178,1.291768231,1.436250954,0.931607298,1.070632905,1.564055187,1.567800379,1.341929565,1.237646385,1.762027543
20170411,1.282902441,1.915548089,0.952200298,1.1488205,1.31490315,1.280470736,1.466473014,1.493489438,1.010637079,1.649253015,1.2913308,2.279104922,1.632187863,1.664521,1.298597722,1.436806622,0.938572782,1.069281104,1.562438849,1.559610027,1.335670294,1.245041037,1.762538152
20170412,1.285615781,1.949099481,0.976344248,1.109908501,1.314800122,1.299506244,1.472777571,1.49929557,1.008934803,1.63858268,1.310508105,2.302083287,1.614704069,1.679609069,1.29840409,1.43093187,0.935104932,1.06014821,1.576139765,1.593763664,1.347606174,1.253002826,1.785974878
20170413,1.291080425,1.961798263,0.973977054,1.095886381,1.313561261,1.309554979,1.480287439,1.492191177,1.010099803,1.630343221,1.320375115,2.280341225,1.616109365,1.679137355,1.298120892,1.421215658,0.943498666,1.056036189,1.57415641,1.615448092,1.357881772,1.264424425,1.800428473
20170414,1.285245848,1.985392072,0.952718543,1.091074456,1.315799034,1.303474206,1.473185243,1.499907217,1.002815003,1.669434664,1.319665767,2.263758669,1.621615908,1.678947396,1.298924351,1.42457868,0.935112678,1.056179899,1.578188031,1.613653888,1.371836722,1.271326181,1.819328471
20170417,1.304027705,1.974395411,0.951309947,1.0904754,1.302744316,1.297370564,1.46988028,1.498460963,1.002187039,1.673776276,1.310901341,2.24555812,1.62719791,1.690788736,1.302440969,1.430364893,0.920386982,1.057481549,1.559432754,1.610852572,1.361691222,1.248894724,1.800243373
20170418,1.292390561,1.911171337,0.957781479,1.069592599,1.299718094,1.309928032,1.478037727,1.509230092,0.998453967,1.658526298,1.318798806,2.247982758,1.633329885,1.689106167,1.295954195,1.423998581,0.919482345,1.055094848,1.548691666,1.608201456,1.361726537,1.243055576,1.831659776
20170419,1.299721991,1.956970436,0.953881385,1.067199214,1.29917311,1.307835066,1.4861666,1.512046075,1.039538893,1.674786009,1.314519605,2.274719351,1.630977685,1.675873958,1.278206155,1.424692017,0.915944605,1.053581242,1.555515746,1.611908846,1.370849537,1.24883883,1.813052936
20170420,1.291733397,1.958185752,0.930028624,1.021914702,1.293826875,1.303080584,1.489414612,1.500748615,1.01363524,1.707610858,1.307850232,2.274534221,1.636776135,1.690577242,1.28542457,1.427003204,0.908268038,1.053519755,1.558210503,1.638163096,1.375821065,1.260657048,1.848170634
20170421,1.291592762,2.016251551,0.929019831,1.013341674,1.291276714,1.299013555,1.479887607,1.490392605,1.004621563,1.714590661,1.303301072,2.274523934,1.636544181,1.699137886,1.285310685,1.419062593,0.904312137,1.052010015,1.566355663,1.639476234,1.375736003,1.270619491,1.831935808
20170424,1.295121287,2.033238359,0.930813999,1.015876155,1.284353661,1.294243981,1.486047775,1.491533507,0.991912954,1.703916586,1.308138436,2.280977102,1.646201275,1.696343061,1.275370896,1.422424202,0.904811995,1.058171208,1.57455868,1.640771269,1.372813404,1.25580053,1.815478071
20170425,1.288861068,1.98834895,0.928620663,1.011798985,1.287590142,1.316371582,1.491594518,1.48633929,0.986361269,1.70058378,1.298840448,2.278902699,1.640013578,1.702737644,1.283756922,1.420236792,0.911127708,1.057549494,1.565375108,1.623251339,1.369025007,1.243168785,1.813314487
20170426,1.285534002,1.950361511,0.925790544,0.996639477,1.278089606,1.31076439,1.491076822,1.505021414,0.977560337,1.686312004,1.296610216,2.323400403,1.641574781,1.700497426,1.276128057,1.423988774,0.906900134,1.054326164,1.559595745,1.621654408,1.360764775,1.239094407,1.809596494
20170427,1.284750266,1.922510739,0.931305709,0.996966735,1.268121079,1.311568275,1.483975697,1.497818865,0.977819964,1.678763512,1.294035311,2.309561115,1.645460616,1.705513698,1.277955209,1.423474279,0.905109809,1.054477027,1.56016932,1.603069326,1.357876571,1.227918489,1.796087321
20170428,1.29414174,1.9275527,0.923591147,0.990163557,1.263816701,1.309502975,1.484236367,1.508407833,0.970702582,1.670264331,1.291406572,2.302839251,1.642231685,1.702004922,1.281386158,1.422904317,0.909084559,1.054349935,1.551187111,1.580478126,1.359668876,1.225239818,1.76460662
20170502,1.299958854,1.921625384,0.921524379,0.984105158,1.267432983,1.307276874,1.481080419,1.508568518,0.969754116,1.666260624,1.28981521,2.30026713,1.638694326,1.722076219,1.281386158,1.421554283,0.915635408,1.054186527,1.553082533,1.584046181,1.358907263,1.231668571,1.757900537
20170503,1.299737304,1.927120103,0.917763677,0.97837944,1.26698774,1.309363558,1.480748186,1.508457066,0.969597747,1.664673705,1.289833074,2.297327506,1.643676728,1.721413394,1.274473018,1.420962328,0.913133999,1.054596349,1.54357409,1.580847443,1.35801472,1.227511164,1.755097734
20170504,1.301367259,2.034384402,0.920363635,0.966382088,1.263475036,1.308576577,1.473811751,1.504890561,0.972291557,1.703993883,1.290237461,2.287030438,1.654437839,1.727849053,1.251334152,1.444016917,0.910732539,1.062536398,1.549085514,1.647610806,1.348080348,1.251243571,1.789224288
20170505,1.298571452,2.034828649,0.917351809,0.9588356,1.257025372,1.301862461,1.473678988,1.509208985,0.970334889,1.696980897,1.290099147,2.29145422,1.661676639,1.717880747,1.247377562,1.447749846,0.914599973,1.061870356,1.554414753,1.639620088,1.339238994,1.249174847,1.747843879
20170508,1.291450916,1.980857177,0.909379704,0.95928871,1.256047982,1.308641006,1.47097328,1.477278576,0.967284847,1.699111443,1.289398443,2.285491488,1.665934204,1.718501063,1.259242754,1.451275373,0.929961574,1.061834635,1.564161859,1.625197174,1.335013183,1.234809378,1.745685648
20170509,1.286039658,1.985101872,0.908067806,0.950645382,1.256491618,1.301619439,1.470233149,1.477458092,0.969384815,1.695707958,1.284395627,2.282924303,1.66600936,1.71761566,1.259242754,1.452821158,0.938773143,1.058977703,1.565866208,1.630357263,1.326551024,1.228791444,1.74921735
20170510,1.28555692,1.941619867,0.904192436,0.94236576,1.25614704,1.301511287,1.467185676,1.481767627,0.976734018,1.691028832,1.288236369,2.285897283,1.669373495,1.705609886,1.264525728,1.451724676,0.937756163,1.058475209,1.569121703,1.633163658,1.322658562,1.229565519,1.779670252
20170511,1.28547497,1.855297343,0.916456126,0.944086019,1.254296067,1.319145593,1.464625387,1.481767627,0.992816294,1.699019242,1.297855439,2.28708835,1.661538785,1.707322952,1.282830055,1.454541702,0.93206579,1.057926685,1.582867466,1.597209304,1.319919555,1.244153413,1.822916588
20170512,1.28462081,1.844779705,0.903301204,0.956736758,1.261826548,1.316143803,1.46160876,1.476791893,0.993855335,1.719322054,1.29738182,2.324615907,1.661097324,1.710977456,1.283728153,1.465054008,0.937323544,1.056690006,1.592147933,1.61128179,1.326024314,1.253200238,1.837412813
20170515,1.280832393,1.858744749,0.901564286,0.951554148,1.257887232,1.30789393,1.462565094,1.453493444,0.999177582,1.750333074,1.303385416,2.324656315,1.655597201,1.729307424,1.28297176,1.453850917,0.944250441,1.05303989,1.592416379,1.628424305,1.327407612,1.269625696,1.840026034
20170516,1.276287839,1.854571385,0.898608585,0.956396891,1.253576134,1.307388235,1.463003717,1.476799375,0.998417754,1.750610656,1.30106691,2.315360403,1.65732165,1.728603862,1.286893509,1.455469501,0.945279808,1.05349751,1.59789322,1.614051968,1.342235,1.259927423,1.839443763
20170517,1.286466487,1.795902949,0.90174654,0.957612915,1.261442688,1.312614646,1.466769833,1.47237191,0.995095809,1.743612441,1.301139084,2.325777095,1.660096319,1.73302217,1.289830242,1.456805533,0.944201842,1.050736734,1.590629895,1.644906924,1.336842496,1.277512985,1.83903979
20170518,1.288437943,1.812246512,0.901746637,0.960318649,1.278458363,1.310857939,1.466963858,1.442123392,1.003576891,1.759051023,1.307358791,2.345320782,1.662310977,1.739302648,1.293246398,1.463139282,0.950746898,1.048496835,1.582275523,1.638174155,1.352051671,1.269298352,1.814259652
20170519,1.287990151,1.879135537,0.914765954,0.953852056,1.272280347,1.309132216,1.464095599,1.450202838,1.038989972,1.845395774,1.302314207,2.348846343,1.669566262,1.76888429,1.313405134,1.459969543,0.957490842,1.051610074,1.598559226,1.681626605,1.368518035,1.272009774,1.853074358
20170522,1.308826153,1.86487631,0.92198653,0.956847477,1.263822194,1.305540541,1.465769539,1.452784544,1.037857896,1.859276599,1.298688515,2.332664746,1.68184281,1.764766147,1.326843469,1.45805482,0.962613411,1.050487226,1.588680205,1.652676436,1.355973102,1.240588337,1.834403048
20170523,1.30395286,1.912288681,0.919027485,0.969246709,1.265971034,1.316140783,1.474716805,1.453179523,1.037320228,1.868077114,1.300732684,2.349970862,1.681701318,1.769258098,1.325171128,1.455721012,0.959030165,1.04921155,1.591044828,1.650793591,1.336588842,1.254023321,1.822729603
20170524,1.293524859,1.833436714,0.919908082,0.985060482,1.257851508,1.312737344,1.466646325,1.465471454,1.041125731,1.848786528,1.290682923,2.353952775,1.673385658,1.77775254,1.341804872,1.47458778,0.955763739,1.057685481,1.583216539,1.613121669,1.346519893,1.219331891,1.818113286
20170525,1.302476679,1.839898036,0.917640755,0.98318007,1.255525017,1.311016224,1.466443118,1.471034238,1.046267669,1.882200674,1.287286026,2.34822503,1.67069619,1.772103782,1.35249541,1.466988796,0.94507975,1.06043769,1.582423936,1.593833367,1.343390172,1.21203232,1.816478784
20170526,1.301085659,1.82750467,0.922373991,0.989245461,1.264215216,1.31959808,1.461108043,1.466692348,1.038154777,1.889675535,1.29244153,2.366238545,1.669261531,1.745590788,1.347803149,1.462580778,0.944780654,1.05978699,1.584027121,1.585716638,1.341511462,1.205509701,1.822379107
20170531,1.30700083,1.870249561,0.953305333,1.033914287,1.256380385,1.306176173,1.47027643,1.456366888,1.037812423,1.838982462,1.296217774,2.321204085,1.675571664,1.763433107,1.369219859,1.466146229,0.950035565,1.060334225,1.584515848,1.568700658,1.353938038,1.237192355,1.724260754
20170601,1.309519917,1.853249922,0.948803172,1.022895161,1.257263958,1.311513218,1.469269966,1.46957446,1.034310453,1.84575782,1.295447947,2.328030476,1.678900621,1.754654651,1.374097423,1.464944693,0.953677341,1.058159872,1.587791278,1.549665623,1.363899171,1.224185667,1.719821551
20170602,1.309727225,1.870996333,0.958120615,1.016792842,1.248300897,1.305992166,1.464915641,1.46957446,1.034059605,1.851046437,1.292567137,2.326541545,1.678144,1.760157032,1.376480292,1.464038378,0.952413538,1.056784151,1.582995039,1.542489584,1.34867845,1.218138856,1.714060001
20170605,1.324869639,1.871288303,0.944775915,1.021989739,1.251800597,1.309204123,1.476293448,1.466674852,1.025546888,1.850389471,1.283599655,2.326421189,1.668672123,1.777788421,1.395915367,1.446149975,0.948678365,1.053296767,1.587995038,1.544622437,1.360335597,1.192313901,1.728482507
20170606,1.320604587,1.855835689,0.952573297,1.028186987,1.249574041,1.310246453,1.469175922,1.471369808,1.027835574,1.884079746,1.272900295,2.331494658,1.668869975,1.798567808,1.38859131,1.441118991,0.94729793,1.048187804,1.590196177,1.554480194,1.351986658,1.204193069,1.715433946
20170607,1.317475467,1.838467786,0.947067062,1.026108156,1.241795876,1.298750618,1.469656007,1.470161447,1.01877682,1.872617018,1.272815492,2.316381726,1.676712608,1.790930596,1.400743141,1.440970044,0.944924358,1.04806724,1.586048905,1.548046212,1.359308756,1.200602936,1.711940414
20170608,1.3164914,1.800484827,0.943948751,1.01532554,1.236923628,1.296379953,1.467620792,1.455992292,1.028683936,1.87838753,1.27485658,2.312614156,1.675177145,1.789623093,1.397492401,1.438841087,0.949168223,1.045751395,1.589162473,1.534694474,1.368612139,1.178769526,1.709915221
20170609,1.333889543,1.793293936,0.936157665,1.012841718,1.237380949,1.29468936,1.467445651,1.452916392,1.026457145,1.88371656,1.271412239,2.307276377,1.682037241,1.791488569,1.398294785,1.44380354,0.957767084,1.050825738,1.589898059,1.533431773,1.357012197,1.173588561,1.700344045
20170612,1.331445561,1.831898061,0.942368455,1.012134952,1.231414235,1.296819785,1.472269763,1.441478679,1.030648102,1.90302318,1.275722824,2.309071036,1.683925794,1.787255449,1.406422739,1.435780447,0.955039966,1.04985722,1.586868235,1.516444111,1.352849821,1.165908313,1.688604684
20170613,1.330808025,1.887780942,0.947823197,1.014906434,1.22661239,1.302513599,1.467504647,1.433327896,1.024600599,1.933421587,1.273534192,2.299504773,1.690158643,1.772622394,1.398556701,1.429705322,0.953142487,1.050175111,1.593886944,1.553381247,1.334960618,1.199408117,1.708762823
20170614,1.330520837,1.937820587,0.973847521,1.046028718,1.228236892,1.302562435,1.470933477,1.43933143,1.019254769,1.974946534,1.272922803,2.297524385,1.68951929,1.770376608,1.389004663,1.437094142,0.95246069,1.053127018,1.585554503,1.604473101,1.340448869,1.250509926,1.770744763
20170615,1.328338681,1.944620135,0.969350537,1.040718253,1.2353868,1.301041314,1.469917435,1.450010931,1.016680546,1.983177274,1.272922803,2.312894581,1.690424314,1.779919423,1.38937899,1.462353584,0.954303442,1.065747152,1.590466687,1.588609656,1.326479645,1.237152914,1.772947052
20170616,1.321329126,1.903892881,0.958798213,1.033964794,1.244775967,1.29407717,1.463698639,1.453524681,1.023977629,2.025193271,1.274761585,2.335647172,1.689701715,1.779272804,1.392332641,1.462164064,0.957884646,1.067253404,1.5849037,1.590589499,1.328483663,1.218632079,1.757862444
20170619,1.326787217,1.91245069,0.931035125,1.044776495,1.222653563,1.280778772,1.460548842,1.450354491,1.039054342,1.991109688,1.274355989,2.322458357,1.696866118,1.778656502,1.390963725,1.453617152,0.963034469,1.069381147,1.581701071,1.611222641,1.312935327,1.232978088,1.732686814
20170620,1.325209412,1.921768226,0.934332191,1.037903319,1.217838659,1.290445504,1.472730671,1.444411071,1.034234786,2.002293851,1.277392999,2.318608435,1.698867683,1.791219237,1.390677756,1.451995519,0.94784865,1.068176249,1.577018268,1.611236724,1.33147754,1.242196701,1.713793907
20170621,1.33050251,1.946849883,0.928051871,1.026631421,1.215621562,1.289713901,1.470942638,1.449803562,1.033497701,1.981153476,1.275152948,2.318984042,1.698099341,1.793959822,1.388545113,1.453237293,0.950174738,1.069727882,1.572635739,1.603111929,1.328202607,1.241206439,1.706776253
20170622,1.328504275,1.939352045,0.934214257,1.034694316,1.222166119,1.275974241,1.467436934,1.458128975,1.066933166,1.992950248,1.280560858,2.363231618,1.694776755,1.806518905,1.388056718,1.461583276,0.948935749,1.07733926,1.563541293,1.599146644,1.316642687,1.233203704,1.740725159
